,app,category,rating,reviews,size,installs,type,price,content_rating,genres,update_year,update_month,update_day,update_weekday,last_updated,current_ver,android_ver,sentiment,sentiment_polarity,sentiment_subjectivity
699,"AVG Cleaner – Speed, Battery & Memory Booster",PRODUCTIVITY,4.4,1188154.0,24.0,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,6.0,14.0,Thursday,2018-06-14,4.6.4,4.1,Positive,0.2736637188208617,0.5824492063492064
700,Chrome Beta,PRODUCTIVITY,4.4,228794.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,6.0,Monday,2018-08-06,68.0.3440.91,Varies,Positive,0.23162517246398823,0.3778816200855674
701,Google PDF Viewer,PRODUCTIVITY,4.2,226456.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2017.0,10.0,9.0,Monday,2017-10-09,Varies,Varies,Positive,0.10041042117604618,0.4412866107933072
702,Calculator - unit converter,PRODUCTIVITY,4.7,287250.0,Varies,50000000.0,Free,0.0,Everyone,['Productivity'],2018.0,5.0,9.0,Wednesday,2018-05-09,Varies,Varies,Positive,0.1833333333333333,0.5333333333333333
703,Google Keep,PRODUCTIVITY,4.4,691474.0,Varies,100000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.10167441443573845,0.49059849461417404
704,Archos File Manager,PRODUCTIVITY,4.0,2131.0,2.3,5000000.0,Free,0.0,Everyone,['Productivity'],2016.0,4.0,22.0,Friday,2016-04-22,4.1.4,4.1,Positive,0.1152958152958153,0.4863489736070381
705,ASUS SuperNote,PRODUCTIVITY,4.5,26559.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2017.0,4.0,14.0,Friday,2017-04-14,Varies,Varies,Positive,0.19279142355229312,0.484638308551352
706,HTC File Manager,PRODUCTIVITY,4.2,13500.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2017.0,12.0,11.0,Monday,2017-12-11,Varies,Varies,Positive,0.08894901394901396,0.26105098605098603
707,Dropbox,PRODUCTIVITY,4.4,1861310.0,61.0,500000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,1.0,Wednesday,2018-08-01,Varies,Varies,Positive,0.23633052505790994,0.4436356041619199
708,ASUS Quick Memo,PRODUCTIVITY,4.5,23089.0,1.6,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,4.0,11.0,Wednesday,2018-04-11,1.10.0.33_180403,5.0 - 8.0,Positive,0.02916666666666665,0.33333333333333337
709,HTC Calendar,PRODUCTIVITY,3.9,6949.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2017.0,12.0,27.0,Wednesday,2017-12-27,Varies,Varies,Negative,-0.03762626262626264,0.694949494949495
710,ASUS Calling Screen,PRODUCTIVITY,4.2,102451.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,3.0,15.0,Thursday,2018-03-15,Varies,Varies,Positive,0.06316393097643097,0.4153295604858105
711,Content Transfer,PRODUCTIVITY,4.7,19302.0,7.2,5000000.0,Free,0.0,Everyone,['Productivity'],2018.0,6.0,28.0,Thursday,2018-06-28,3.5.12,4.0.3,Positive,0.1630472817836099,0.3970588474025974
712,"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488396.0,Varies,100000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Positive,0.08348536578679806,0.5237910546243879
713,HTC Mail,PRODUCTIVITY,3.1,6572.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,5.0,29.0,Tuesday,2018-05-29,Varies,Varies,Positive,0.07874792828699077,0.4266290501826216
714,Advanced Task Killer,PRODUCTIVITY,4.4,577059.0,1.5,50000000.0,Free,0.0,Everyone,['Productivity'],2016.0,8.0,7.0,Sunday,2016-08-07,2.2.1b216,2.3.3,Positive,0.13885152116402114,0.43680291005291
715,Do It Later: Tasks & To-Dos,PRODUCTIVITY,4.5,123412.0,Varies,50000000.0,Free,0.0,Everyone,['Productivity'],2018.0,4.0,13.0,Friday,2018-04-13,Varies,Varies,Positive,0.1682022607022607,0.3273473530826472
716,Hacker's Keyboard,PRODUCTIVITY,4.4,41418.0,1.2,1000000.0,Free,0.0,Everyone,['Productivity'],2016.0,12.0,11.0,Sunday,2016-12-11,1.39.3,2.2,Positive,0.26137154546438207,0.5788869654427428
717,7 Weeks - Habit & Goal Tracker,PRODUCTIVITY,4.4,6011.0,4.3,500000.0,Free,0.0,Everyone,['Productivity'],2015.0,12.0,19.0,Saturday,2015-12-19,3.2.1,4.1,Positive,0.14282013621299336,0.49746949974628546
718,"Any.do: To-do list, Calendar, Reminders & Planner",PRODUCTIVITY,4.5,298843.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,5.0,Sunday,2018-08-05,Varies,Varies,Positive,0.240599394291146,0.4696312002434451
719,Easy Voice Recorder,PRODUCTIVITY,4.4,205191.0,7.1,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,6.0,20.0,Wednesday,2018-06-20,2.4.5,4.1,Positive,0.4358370518370518,0.5656775421363334
720,Dashlane Free Password Manager,PRODUCTIVITY,4.6,73695.0,Varies,1000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,5,Positive,0.1707539682539683,0.5442857142857143
721,File Browser by Astro (File Manager),PRODUCTIVITY,4.3,609182.0,9.2,50000000.0,Free,0.0,Everyone,['Productivity'],2018.0,7.0,2.0,Monday,2018-07-02,6.4,4,Positive,0.11199179292929291,0.45269949494949496
722,File Explorer,PRODUCTIVITY,4.1,979.0,Varies,100000.0,Free,0.0,Everyone,['Productivity'],2013.0,9.0,30.0,Monday,2013-09-30,2.1.3,2.2,Positive,0.25958281573498965,0.456304347826087
723,AndroZip™ FREE File Manager,PRODUCTIVITY,4.2,277794.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2016.0,12.0,7.0,Wednesday,2016-12-07,Varies,Varies,Positive,0.11732338494838494,0.39017196692196693
724,Google Slides,PRODUCTIVITY,4.2,244567.0,Varies,100000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.9333333333333332,0.9166666666666666
725,ColorNote Notepad Notes,PRODUCTIVITY,4.6,2401017.0,Varies,100000000.0,Free,0.0,Everyone,['Productivity'],2018.0,6.0,27.0,Wednesday,2018-06-27,Varies,Varies,Positive,0.28686067508054114,0.5169579147092375
726,Calendar+ Schedule Planner App,PRODUCTIVITY,4.0,8985.0,5.7,1000000.0,Free,0.0,Everyone,['Productivity'],2017.0,1.0,16.0,Monday,2017-01-16,1.7.59,4.0.3,Positive,0.3190705128205128,0.4697435897435896
727,Calendar Widget Month + Agenda,PRODUCTIVITY,4.2,60840.0,1.9,5000000.0,Free,0.0,Everyone,['Productivity'],2018.0,5.0,31.0,Thursday,2018-05-31,1.26.2,4.0.3,Positive,0.15,0.25
728,DigiCal Calendar Agenda,PRODUCTIVITY,4.4,133573.0,Varies,5000000.0,Free,0.0,Everyone,['Productivity'],2018.0,7.0,3.0,Tuesday,2018-07-03,Varies,Varies,Positive,0.1682127041637911,0.5067420059811364
729,Business Calendar 2,PRODUCTIVITY,4.6,102594.0,15.0,5000000.0,Free,0.0,Everyone,['Productivity'],2018.0,7.0,23.0,Monday,2018-07-23,2.30.1,4.1,Positive,0.20114111302290014,0.46938575498575497
730,G Cloud Backup,PRODUCTIVITY,4.6,267189.0,Varies,5000000.0,Free,0.0,Everyone,['Productivity'],2018.0,4.0,29.0,Sunday,2018-04-29,Varies,Varies,Positive,0.28419198139025725,0.5738897851828887
731,Amazon Drive,PRODUCTIVITY,4.4,18669.0,4.1,1000000.0,Free,0.0,Everyone,['Productivity'],2018.0,1.0,8.0,Monday,2018-01-08,1.9.1.147.0-google,4.2,Positive,0.1298491985987103,0.4733768187830688
732,Baby Panda Learns Shapes,PARENTING,4.0,3789.0,42.0,1000000.0,Free,0.0,Everyone,"['Education', 'Parenting']",2018.0,6.0,21.0,Thursday,2018-06-21,8.25.10,4.0.3,Positive,0.2475370012870013,0.3571943371943372
733,Family Album Mitene: Private Photo & Video Sharing,PARENTING,4.7,34336.0,Varies,1000000.0,Free,0.0,Everyone,['Parenting'],2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.4325875840980008,0.6301165809499143
734,Family GPS Tracker and Chat + Baby Monitor Online,PARENTING,4.4,9073.0,Varies,500000.0,Free,0.0,Everyone,['Parenting'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,4.2,Positive,0.4041456916099773,0.540233560090703
735,Baby Name Together,PARENTING,4.0,464.0,24.0,100000.0,Free,0.0,Everyone,['Parenting'],2018.0,8.0,6.0,Monday,2018-08-06,2.3.1,5,Positive,0.26232766439909294,0.4892851473922903
736,"Amazon FreeTime – Kids’ Videos, Books, & TV shows",PARENTING,4.2,2715.0,24.0,500000.0,Free,0.0,Everyone,"['Music', 'Parenting', 'Video']",2018.0,7.0,24.0,Tuesday,2018-07-24,FreeTimeApp-aosp_v3.14_Build-1.0.204367.0.13014,5,Positive,0.3425348246524717,0.5080825644943292
737,Baby Panda Musical Genius,PARENTING,4.0,3346.0,37.0,1000000.0,Free,0.0,Everyone,"['Music', 'Parenting', 'Video']",2018.0,6.0,15.0,Friday,2018-06-15,8.25.10,4.0.3,Positive,0.2277602521352521,0.48696199446199445
738,Baby Monitor,PARENTING,4.4,5343.0,5.2,1000000.0,Free,0.0,Everyone,['Parenting'],2018.0,3.0,30.0,Friday,2018-03-30,2.1.1,4.1,Positive,0.2742230725623583,0.49213548752834463
739,Daniel Tiger for Parents,PARENTING,4.7,247.0,28.0,100000.0,Free,0.0,Everyone,"['Music', 'Parenting', 'Video']",2018.0,3.0,19.0,Monday,2018-03-19,1.3,4.4,Positive,0.2796296296296296,0.5090388007054674
740,AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2053404.0,Varies,50000000.0,Free,0.0,Everyone,['Weather'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.20072330975773356,0.4937064606400544
741,Free live weather on screen,WEATHER,4.4,15370.0,21.0,1000000.0,Free,0.0,Everyone,['Weather'],2018.0,8.0,2.0,Thursday,2018-08-02,12.2.6.3660,4.1,Positive,0.3651950628736343,0.5085487528344672
742,APE Weather ( Live Forecast),WEATHER,4.3,20008.0,9.1,5000000.0,Free,0.0,Everyone,['Weather'],2018.0,7.0,3.0,Tuesday,2018-07-03,7.1.34.28,5,Positive,0.43118279569892476,0.5135304659498208
743,"GO Weather - Widget, Theme, Wallpaper, Efficient",WEATHER,4.5,1422858.0,Varies,50000000.0,Free,0.0,Everyone,['Weather'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Positive,0.31594288575594376,0.4310222978080121
744,HTC Weather,WEATHER,3.9,22154.0,Varies,10000000.0,Free,0.0,Everyone,['Weather'],2017.0,8.0,10.0,Thursday,2017-08-10,8.50.935520,4.4,Positive,0.06762483062014055,0.4530939659755449
745,ForecaWeather,WEATHER,4.2,18425.0,5.3,1000000.0,Free,0.0,Everyone,['Weather'],2017.0,7.0,29.0,Saturday,2017-07-29,3.1.7,4.1,Positive,0.34606640731640737,0.5020193488943488
746,All Video Downloader 2018,VIDEO_PLAYERS,4.3,7557.0,5.6,1000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2018.0,7.0,25.0,Wednesday,2018-07-25,1.0.1,4.4,Positive,0.3734767025089606,0.5210394265232975
747,HD Video Player,VIDEO_PLAYERS,4.3,1551.0,2.9,1000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2018.0,7.0,25.0,Wednesday,2018-07-25,1.1,4.1,Positive,0.17875000000000002,0.42662162162162165
748,HD Movie Video Player,VIDEO_PLAYERS,4.5,18699.0,4.1,1000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2018.0,3.0,27.0,Tuesday,2018-03-27,1,4.0.3,Positive,0.18601533086352817,0.574268094334508
749,HTC Service － DLNA,VIDEO_PLAYERS,3.9,3484.0,3.0,10000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2015.0,12.0,3.0,Thursday,2015-12-03,7.10.621414,5,Positive,0.018377776127776118,0.44935433785433787
750,HTC Service—Video Player,VIDEO_PLAYERS,4.2,6449.0,Varies,5000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2015.0,2.0,13.0,Friday,2015-02-13,6.5.852058,5,Positive,0.031498868996671724,0.47739678377178374
751,Droid Zap by Motorola,VIDEO_PLAYERS,3.8,2093.0,Varies,5000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2015.0,2.0,3.0,Tuesday,2015-02-03,Varies,Varies,Negative,-0.04053738275613276,0.4383898011710512
752,HTC Gallery,VIDEO_PLAYERS,4.1,45744.0,Varies,10000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2016.0,6.0,3.0,Friday,2016-06-03,9.51.755029,4.4,Positive,0.031543995439084725,0.4448680287966002
753,BluTV,VIDEO_PLAYERS,3.9,28835.0,Varies,1000000.0,Free,0.0,Teen,"['Video Players', 'Video Editors']",2018.0,7.0,26.0,Thursday,2018-07-26,Varies,Varies,Positive,0.2586257665945166,0.40773155663780664
754,"Fox News – Breaking News, Live Video & News Alerts",NEWS_AND_MAGAZINES,4.5,249919.0,Varies,10000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,7.0,30.0,Monday,2018-07-30,Varies,Varies,Positive,0.021666985991148663,0.49522409674323553
755,BBC News,NEWS_AND_MAGAZINES,4.3,296781.0,Varies,10000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,7.0,24.0,Tuesday,2018-07-24,Varies,Varies,Positive,0.09511458570669096,0.3841619515961621
756,"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,29706.0,11.0,1000000.0,Free,0.0,Teen,"['News', 'Magazines']",2018.0,8.0,2.0,Thursday,2018-08-02,2.71,4.1,Positive,0.2715553215553216,0.5907247425997426
757,CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,293080.0,25.0,10000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,8.0,6.0,Monday,2018-08-06,5.17,4.4,Positive,0.05851733081289919,0.5030372760708127
758,"Dailyhunt (Newshunt) - Latest News, Viral Videos",NEWS_AND_MAGAZINES,4.3,948198.0,Varies,50000000.0,Free,0.0,Teen,"['News', 'Magazines']",2018.0,7.0,19.0,Thursday,2018-07-19,Varies,Varies,Negative,-0.06614583333333332,0.5541666666666667
759,ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,1071.0,9.7,500000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,7.0,25.0,Wednesday,2018-07-25,5.8,4.1,Positive,0.24342580213903742,0.5183455882352942
760,Google News,NEWS_AND_MAGAZINES,3.9,877635.0,13.0,1000000000.0,Free,0.0,Teen,"['News', 'Magazines']",2018.0,8.0,1.0,Wednesday,2018-08-01,5.2,4.4,Positive,0.09393014326942897,0.5014387028590898
761,"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,2543.0,6.3,500000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,7.0,19.0,Thursday,2018-07-19,8.0.6,4.1,Positive,0.21704599412932749,0.37713519333889706
762,ARY NEWS,NEWS_AND_MAGAZINES,4.4,2959.0,9.8,1000000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,8.0,4.0,Saturday,2018-08-04,7.5,4.1,Positive,0.23374426078971533,0.43835169880624425
763,Flipboard: News For Our Time,NEWS_AND_MAGAZINES,4.4,1284017.0,Varies,500000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Positive,0.38586500305250304,0.4338217338217338
764,BeyondPod Podcast Manager,NEWS_AND_MAGAZINES,3.9,32121.0,Varies,1000000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,4.0,13.0,Friday,2018-04-13,Varies,Varies,Positive,0.1124582652900175,0.5457182367896654
765,"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,131028.0,13.0,5000000.0,Free,0.0,Teen,"['News', 'Magazines']",2018.0,7.0,30.0,Monday,2018-07-30,5.38,4.4,Positive,0.19572125697125697,0.46001018876018873
766,Fast News,NEWS_AND_MAGAZINES,4.4,84957.0,Varies,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,1.0,13.0,Saturday,2018-01-13,Varies,Varies,Positive,0.3463034188034188,0.6042012617012618
767,Financial Times,NEWS_AND_MAGAZINES,4.2,27104.0,8.2,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,8.0,3.0,Friday,2018-08-03,2.42.1.9,4.4,Positive,0.18463979076479073,0.4657510221260221
768,Digg,NEWS_AND_MAGAZINES,3.9,6105.0,Varies,100000.0,Free,0.0,Teen,"['News', 'Magazines']",2016.0,3.0,11.0,Friday,2016-03-11,Varies,Varies,Positive,0.042700314836678466,0.5073774104683195
769,Bloomberg: Market & Financial News,NEWS_AND_MAGAZINES,4.2,61692.0,27.0,10000000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,7.0,25.0,Wednesday,2018-07-25,5.9.1.1347176.a3ca6ab274,4.4,Positive,0.054705447330447333,0.3379659090909091
770,Haystack TV: Local & World News - Free,NEWS_AND_MAGAZINES,4.3,3684.0,Varies,100000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.5295,0.551611111111111
771,ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,18976.0,35.0,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,6.0,6.0,Wednesday,2018-06-06,3.19.11,5,Negative,-0.04247548481923482,0.3983069108069108
772,AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76677.0,4.6,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2017.0,5.0,25.0,Thursday,2017-05-25,4.4.3,4,Positive,0.1951159148207759,0.47140920486406596
773,AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,23292.0,14.0,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,5.0,24.0,Thursday,2018-05-24,3.1.12,4.1,Positive,0.09841655071119357,0.4841472548615406
774,CBS News,NEWS_AND_MAGAZINES,4.3,23641.0,23.0,1000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,6.0,29.0,Friday,2018-06-29,3.9,4.1,Neutral,0.0,0.0
775,"AOL - News, Mail & Video",NEWS_AND_MAGAZINES,4.1,62465.0,Varies,5000000.0,Free,0.0,Everyone 10+,"['News', 'Magazines']",2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.09218199309108398,0.3985407465710496
776,BaconReader for Reddit,NEWS_AND_MAGAZINES,4.5,103074.0,Varies,1000000.0,Free,0.0,Mature 17+,"['News', 'Magazines']",2018.0,7.0,2.0,Monday,2018-07-02,Varies,Varies,Positive,0.2280863229009162,0.4700780805894442
777,Air Traffic,MAPS_AND_NAVIGATION,4.3,14110.0,6.8,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,7.0,24.0,Tuesday,2018-07-24,4.3,5,Positive,0.29464074593335954,0.4859695165945166
778,Atlan3D Navigation: Korea navigator,MAPS_AND_NAVIGATION,4.2,22063.0,Varies,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.2781841981321148,0.39801614858906526
779,Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,26014.0,7.7,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2017.0,11.0,6.0,Monday,2017-11-06,2.4.1,4.0.3,Positive,0.2510749072356215,0.40281887755102047
780,GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865.0,3.3,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,8.0,3.0,Friday,2018-08-03,10,4.1,Positive,0.65,0.6222222222222222
781,GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,4.3,63920.0,29.0,5000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,7.0,28.0,Saturday,2018-07-28,7.16.8,4.0.3,Positive,0.2724778825671683,0.46424505829267737
782,"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,16094.0,5.4,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,7.0,31.0,Tuesday,2018-07-31,2.7.2,4,Positive,0.34648809523809526,0.598575396825397
783,FindShip,MAPS_AND_NAVIGATION,4.2,23279.0,8.5,1000000.0,Free,0.0,Everyone,"['Maps', 'Navigation']",2018.0,4.0,26.0,Thursday,2018-04-26,5.2.10,4.1,Positive,0.10044897504456328,0.41144872692666806
784,A Call From Santa Claus!,FAMILY,3.9,3720.0,11.0,1000000.0,Free,0.0,Everyone,['Entertainment'],2016.0,12.0,4.0,Sunday,2016-12-04,4.2.3,4.0.3,Positive,0.008293862999745357,0.6577408804430863
785,A Word A Day,FAMILY,3.7,2398.0,2.9,500000.0,Free,0.0,Everyone,['Education'],2017.0,1.0,5.0,Thursday,2017-01-05,5.8,4,Positive,0.2772727272727273,0.6690340909090909
786,Akinator,FAMILY,4.3,1805398.0,55.0,50000000.0,Free,0.0,Teen,['Entertainment'],2018.0,6.0,11.0,Monday,2018-06-11,6.5.2,4.4,Negative,-0.01489888966932038,0.4953002693665287
787,Dog Sim Online: Raise a Family,FAMILY,4.6,94989.0,74.0,5000000.0,Free,0.0,Teen,['Simulation'],2018.0,4.0,22.0,Sunday,2018-04-22,8.6,4,Positive,0.17529423701298708,0.5895535714285715
788,Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,10247.0,15.0,1000000.0,Free,0.0,Everyone,['Entertainment'],2018.0,7.0,27.0,Friday,2018-07-27,1.3.13,4.1,Positive,0.1395563554802685,0.47136153852186463
789,A+ Mobile,FINANCE,3.9,730.0,6.3,10000.0,Free,0.0,Everyone,['Finance'],2018.0,6.0,26.0,Tuesday,2018-06-26,5.4.4,4.4,Positive,0.3295922619047619,0.522708380574452
790,Build a Bridge!,FAMILY,4.6,263454.0,74.0,10000000.0,Free,0.0,Everyone,['Puzzle'],2018.0,8.0,2.0,Thursday,2018-08-02,2.1.1,4.1,Positive,0.08835631019497298,0.5132795923161372
791,Find a Way: Addictive Puzzle,FAMILY,4.8,39480.0,14.0,500000.0,Free,0.0,Everyone,['Puzzle'],2017.0,6.0,16.0,Friday,2017-06-16,4.1.1,4.1,Positive,0.0696302333854417,0.5850889989639989
792,Comptia A+ 220-901 & 220-902,FAMILY,4.4,174.0,5.7,10000.0,Free,0.0,Everyone,['Education'],2018.0,4.0,19.0,Thursday,2018-04-19,2.0.7,4.1,Positive,0.46762400793650793,0.5389781746031747
793,Azar,COMMUNICATION,4.2,1092337.0,Varies,50000000.0,Free,0.0,Mature 17+,['Communication'],2018.0,7.0,24.0,Tuesday,2018-07-24,Varies,Varies,Positive,0.0565905604908209,0.47018817139650476
794,4 in a Row,GAME,3.8,4257.0,Varies,500000.0,Free,0.0,Everyone,['Board'],2018.0,5.0,13.0,Sunday,2018-05-13,Varies,Varies,Positive,0.28114351851851854,0.5781031746031746
795,Asphalt 8: Airborne,GAME,4.5,8389714.0,92.0,100000000.0,Free,0.0,Teen,['Racing'],2018.0,7.0,4.0,Wednesday,2018-07-04,3.7.1a0,4.0.3,Positive,0.004450410725820944,0.5135438903805984
796,Basketball Stars,SPORTS,4.4,867920.0,45.0,10000000.0,Free,0.0,Everyone,['Sports'],2018.0,7.0,14.0,Saturday,2018-07-14,1.16.2,4.0.3,Positive,0.013905112685626995,0.4871262763528012
797,Fake Call - Fake Caller ID,PRODUCTIVITY,4.3,154668.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.2977941730740238,0.4860976502767548
798,Four In A Line Free,GAME,4.3,133195.0,11.0,5000000.0,Free,0.0,Everyone,['Board'],2018.0,6.0,11.0,Monday,2018-06-11,1.58,4.1,Positive,0.20236801881246325,0.4853270474381585
799,AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088.0,24.0,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,7.0,23.0,Monday,2018-07-23,4.5.19,4.4,Positive,0.11960119548661215,0.48721443101651435
800,Fortune City - A Finance App,FINANCE,4.6,49275.0,91.0,500000.0,Free,0.0,Everyone,['Finance'],2018.0,7.0,17.0,Tuesday,2018-07-17,2.0.3.1,4.4,Positive,0.26696618341149586,0.45879702280743945
801,Draw A Stickman,GAME,3.4,29265.0,17.0,1000000.0,Free,0.0,Everyone,['Adventure'],2017.0,5.0,19.0,Friday,2017-05-19,1.1,4.0.3,Negative,-0.15,0.4
802,Be A Legend: Soccer,SPORTS,3.8,85763.0,21.0,1000000.0,Free,0.0,Everyone,['Sports'],2015.0,8.0,24.0,Monday,2015-08-24,2.8.0.17,3,Negative,-0.09925060033337468,0.4743972818025296
803,Bible,BOOKS_AND_REFERENCE,4.7,2440695.0,Varies,100000000.0,Free,0.0,Teen,"['Books', 'Reference']",2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.3620735148640422,0.5329338430184785
804,Cat Sim Online: Play with Cats,FAMILY,4.6,137198.0,81.0,5000000.0,Free,0.0,Everyone 10+,['Simulation'],2018.0,4.0,22.0,Sunday,2018-04-22,3.7,4,Positive,0.18089609339033005,0.5251869828714091
805,Four In A Line,GAME,3.8,22191.0,3.0,1000000.0,Free,0.0,Everyone,['Board'],2015.0,5.0,4.0,Monday,2015-05-04,1.10,2.3,Positive,0.27484875723092933,0.5493170399727777
806,Hay Day,FAMILY,4.5,10053186.0,94.0,100000000.0,Free,0.0,Everyone,['Casual'],2018.0,6.0,28.0,Thursday,2018-06-28,1_39_93,4.0.3,Positive,0.019572348739842257,0.5036815863370004
807,Fruit Ninja®,GAME,4.3,5091448.0,41.0,100000000.0,Free,0.0,Everyone,['Arcade'],2018.0,7.0,12.0,Thursday,2018-07-12,2.6.7.487220,4.1,Positive,0.15479454685099844,0.49328917050691246
808,"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,4.8,2588730.0,9.7,50000000.0,Free,0.0,Everyone,"['Video Players', 'Video Editors']",2018.0,7.0,30.0,Monday,2018-07-30,1.7.1.3,5,Positive,0.22418691689058068,0.5246842190376673
809,Bad Piggies,FAMILY,4.3,1168959.0,66.0,50000000.0,Free,0.0,Everyone,['Puzzle'],2017.0,5.0,3.0,Wednesday,2017-05-03,2.3.3,4.1,Positive,0.007940659648845768,0.5389492408533662
810,Dumb Ways to Die 2: The Games,FAMILY,4.2,1671658.0,Varies,50000000.0,Free,0.0,Teen,['Casual'],2018.0,7.0,12.0,Thursday,2018-07-12,Varies,Varies,Positive,0.027208249239499233,0.4694232381732382
811,"AD - Nieuws, Sport, Regio & Entertainment",NEWS_AND_MAGAZINES,3.7,10369.0,Varies,1000000.0,Free,0.0,Everyone,"['News', 'Magazines']",2018.0,7.0,28.0,Saturday,2018-07-28,Varies,Varies,Positive,0.16182364314883113,0.46580603989438574
